game_id,season,week,posteam,kicker_player_name,fg_made,fg_att,xp_made,xp_att,points,long_fg
2024_08_CHI_WAS,2024,8,CHI,C.Santos,0,0,1,1,1,
2024_08_CHI_WAS,2024,8,WAS,A.Seibert,4,5,0,0,12,47.0
2024_08_DAL_SF,2024,8,DAL,B.Aubrey,1,1,3,3,6,29.0
2024_08_DAL_SF,2024,8,SF,A.Carlson,3,3,3,3,12,50.0
2024_08_GB_JAX,2024,8,GB,B.McManus,3,3,3,3,12,38.0
2024_08_GB_JAX,2024,8,JAX,C.Little,2,2,3,3,9,47.0
2024_08_IND_HOU,2024,8,HOU,K.Fairbairn,3,3,2,2,11,35.0
2024_08_IND_HOU,2024,8,IND,M.Gay,2,2,2,2,8,46.0
2024_08_KC_LV,2024,8,KC,H.Butker,2,2,3,3,9,42.0
2024_08_KC_LV,2024,8,LV,D.Carlson,2,2,2,2,8,54.0
2024_08_MIN_LA,2024,8,LA,J.Karty,0,0,4,4,4,
2024_08_MIN_LA,2024,8,MIN,W.Reichard,2,2,2,2,8,35.0
2024_08_NO_LAC,2024,8,LAC,C.Dicker,2,2,2,3,8,46.0
2024_08_NO_LAC,2024,8,NO,B.Grupe,2,3,0,0,6,43.0
2024_08_NYG_PIT,2024,8,NYG,G.Joseph,4,4,0,0,12,48.0
2024_08_NYG_PIT,2024,8,PIT,C.Boswell,4,4,2,2,14,31.0
2024_08_NYJ_NE,2024,8,NE,J.Slye,1,1,2,2,5,23.0
2024_08_NYJ_NE,2024,8,NYJ,G.Zuerlein,1,2,1,2,4,29.0
2024_08_PHI_CIN,2024,8,CIN,E.McPherson,1,2,2,2,5,27.0
2024_08_PHI_CIN,2024,8,PHI,J.Elliott,3,3,4,4,13,49.0
2024_08_TEN_DET,2024,8,DET,J.Bates,1,1,7,7,10,51.0
2024_08_TEN_DET,2024,8,TEN,N.Folk,0,0,2,2,2,
2024_09_CHI_ARI,2024,9,ARI,C.Ryland,2,2,3,3,9,55.0
2024_09_CHI_ARI,2024,9,CHI,C.Santos,3,3,0,0,9,53.0
2024_09_DAL_ATL,2024,9,ATL,Y.Koo,0,0,3,3,3,
2024_09_DAL_ATL,2024,9,DAL,B.Aubrey,2,2,1,1,7,57.0
2024_09_DEN_BAL,2024,9,BAL,J.Tucker,2,2,5,5,11,37.0
2024_09_DEN_BAL,2024,9,DEN,W.Lutz,1,1,1,1,4,37.0
2024_09_DET_GB,2024,9,DET,J.Bates,1,1,3,3,6,27.0
2024_09_DET_GB,2024,9,GB,B.McManus,2,3,0,0,6,38.0
2024_09_HOU_NYJ,2024,9,HOU,K.Fairbairn,2,4,1,1,7,54.0
2024_09_HOU_NYJ,2024,9,NYJ,R.Patterson,0,0,3,3,3,
2024_09_IND_MIN,2024,9,IND,M.Gay,2,3,1,1,7,54.0
2024_09_IND_MIN,2024,9,MIN,W.Reichard,0,2,3,3,3,
2024_09_JAX_PHI,2024,9,JAX,C.Little,0,0,1,1,1,
2024_09_JAX_PHI,2024,9,PHI,J.Elliott,1,2,1,1,4,43.0
2024_09_LAC_CLE,2024,9,CLE,D.Hopkins,1,2,1,1,4,38.0
2024_09_LAC_CLE,2024,9,LAC,C.Dicker,0,1,3,4,3,
2024_09_LA_SEA,2024,9,LA,J.Karty,2,2,2,2,8,38.0
2024_09_LA_SEA,2024,9,SEA,J.Myers,0,0,2,3,2,
2024_09_LV_CIN,2024,9,CIN,E.McPherson,2,2,5,5,11,44.0
2024_09_LV_CIN,2024,9,LV,D.Carlson,1,1,3,3,6,46.0
2024_09_MIA_BUF,2024,9,BUF,T.Bass,3,3,1,2,10,61.0
2024_09_MIA_BUF,2024,9,MIA,J.Sanders,2,2,3,3,9,39.0
2024_09_NE_TEN,2024,9,NE,J.Slye,1,2,2,2,5,52.0
2024_09_NE_TEN,2024,9,TEN,N.Folk,2,2,2,2,8,25.0
2024_09_NO_CAR,2024,9,CAR,E.Pineiro,1,1,2,2,5,48.0
2024_09_NO_CAR,2024,9,NO,B.Grupe,3,3,1,1,10,51.0
2024_09_TB_KC,2024,9,KC,H.Butker,1,1,3,3,6,40.0
2024_09_TB_KC,2024,9,TB,C.McLaughlin,1,1,3,3,6,47.0
2024_09_WAS_NYG,2024,9,NYG,J.McAtamney,1,1,1,1,4,31.0
2024_09_WAS_NYG,2024,9,WAS,A.Seibert,2,2,3,3,9,31.0
2024_10_ATL_NO,2024,10,ATL,Y.Koo,1,4,2,2,5,27.0
2024_10_ATL_NO,2024,10,NO,B.Grupe,2,2,2,2,8,38.0
2024_10_BUF_IND,2024,10,BUF,T.Bass,3,3,3,3,12,47.0
2024_10_BUF_IND,2024,10,IND,M.Gay,2,2,2,2,8,27.0
2024_10_CIN_BAL,2024,10,BAL,J.Tucker,0,0,3,4,3,
2024_10_CIN_BAL,2024,10,CIN,E.McPherson,0,0,4,4,4,
2024_10_DEN_KC,2024,10,DEN,W.Lutz,0,2,2,2,2,
2024_10_DEN_KC,2024,10,KC,H.Butker,3,3,1,1,10,36.0
2024_10_DET_HOU,2024,10,DET,J.Bates,2,2,2,2,8,58.0
2024_10_DET_HOU,2024,10,HOU,K.Fairbairn,3,4,2,2,11,56.0
2024_10_MIA_LA,2024,10,LA,J.Karty,5,6,0,0,15,55.0
2024_10_MIA_LA,2024,10,MIA,J.Sanders,3,3,2,2,11,50.0
2024_10_MIN_JAX,2024,10,JAX,C.Little,0,0,1,1,1,
2024_10_MIN_JAX,2024,10,MIN,J.Romo,4,4,0,0,12,45.0
2024_10_NE_CHI,2024,10,CHI,C.Santos,1,1,0,0,3,33.0
2024_10_NE_CHI,2024,10,NE,J.Slye,4,4,1,1,13,37.0
2024_10_NYG_CAR,2024,10,CAR,E.Pineiro,2,2,2,2,8,53.0
2024_10_NYG_CAR,2024,10,NYG,G.Gano,1,2,2,2,5,42.0
2024_10_NYJ_ARI,2024,10,ARI,C.Ryland,1,1,4,4,7,37.0
2024_10_NYJ_ARI,2024,10,NYJ,S.Shrader,2,2,0,0,6,45.0
2024_10_PHI_DAL,2024,10,DAL,B.Aubrey,2,2,0,0,6,46.0
2024_10_PHI_DAL,2024,10,PHI,J.Elliott,2,2,4,4,10,39.0
2024_10_PIT_WAS,2024,10,PIT,C.Boswell,0,0,4,4,4,
2024_10_PIT_WAS,2024,10,WAS,Z.Gonzalez,2,2,3,3,9,48.0
2024_10_SF_TB,2024,10,SF,J.Moody,3,6,2,2,11,44.0
2024_10_SF_TB,2024,10,TB,C.McLaughlin,2,2,2,2,8,30.0
2024_10_TEN_LAC,2024,10,LAC,C.Dicker,2,2,3,3,9,37.0
2024_10_TEN_LAC,2024,10,TEN,N.Folk,1,2,2,2,5,27.0
2024_11_ATL_DEN,2024,11,ATL,Y.Koo,2,2,0,0,6,51.0
2024_11_ATL_DEN,2024,11,DEN,W.Lutz,1,1,5,5,8,45.0
2024_11_BAL_PIT,2024,11,BAL,J.Tucker,1,3,1,1,4,54.0
2024_11_BAL_PIT,2024,11,PIT,C.Boswell,6,6,0,0,18,57.0
2024_11_CIN_LAC,2024,11,CIN,E.McPherson,2,4,3,3,9,27.0
2024_11_CIN_LAC,2024,11,LAC,C.Dicker,2,2,4,4,10,53.0
2024_11_CLE_NO,2024,11,CLE,D.Hopkins,0,2,0,0,0,
2024_11_CLE_NO,2024,11,NO,B.Grupe,0,0,5,5,5,
2024_11_GB_CHI,2024,11,CHI,C.Santos,2,3,1,1,7,53.0
2024_11_GB_CHI,2024,11,GB,B.McManus,0,0,2,2,2,
2024_11_HOU_DAL,2024,11,DAL,B.Aubrey,1,2,1,1,4,53.0
2024_11_HOU_DAL,2024,11,HOU,K.Fairbairn,2,2,4,4,10,33.0
2024_11_IND_NYJ,2024,11,IND,M.Gay,3,3,1,1,10,56.0
2024_11_IND_NYJ,2024,11,NYJ,A.Carlson,2,2,3,3,9,58.0
2024_11_JAX_DET,2024,11,DET,J.Bates,1,1,7,7,10,54.0
2024_11_JAX_DET,2024,11,JAX,C.Little,2,2,0,0,6,59.0
2024_11_KC_BUF,2024,11,BUF,T.Bass,1,1,3,4,6,33.0
2024_11_KC_BUF,2024,11,KC,S.Shrader,0,0,3,3,3,
2024_11_LA_NE,2024,11,LA,J.Karty,0,1,4,4,4,
2024_11_LA_NE,2024,11,NE,J.Slye,3,3,1,2,10,42.0
2024_11_LV_MIA,2024,11,LV,D.Carlson,2,2,1,1,7,27.0
2024_11_LV_MIA,2024,11,MIA,J.Sanders,2,2,4,4,10,46.0
2024_11_MIN_TEN,2024,11,MIN,J.Romo,1,1,2,3,5,40.0
2024_11_MIN_TEN,2024,11,TEN,N.Folk,2,2,1,1,7,43.0
2024_11_SEA_SF,2024,11,SEA,J.Myers,2,2,2,2,8,57.0
2024_11_SEA_SF,2024,11,SF,J.Moody,1,1,2,2,5,33.0
2024_11_WAS_PHI,2024,11,PHI,J.Elliott,2,4,2,3,8,31.0
2024_11_WAS_PHI,2024,11,WAS,Z.Gonzalez,1,1,1,1,4,45.0
2024_12_ARI_SEA,2024,12,ARI,C.Ryland,2,3,0,0,6,35.0
2024_12_ARI_SEA,2024,12,SEA,J.Myers,1,1,1,2,4,50.0
2024_12_BAL_LAC,2024,12,BAL,J.Tucker,1,1,3,3,6,45.0
2024_12_BAL_LAC,2024,12,LAC,C.Dicker,3,3,2,2,11,52.0
2024_12_DAL_WAS,2024,12,DAL,B.Aubrey,2,4,4,4,10,48.0
2024_12_DAL_WAS,2024,12,WAS,A.Seibert,2,3,0,2,6,51.0
2024_12_DEN_LV,2024,12,DEN,W.Lutz,5,5,2,2,17,54.0
2024_12_DEN_LV,2024,12,LV,D.Carlson,4,4,1,1,13,53.0
2024_12_DET_IND,2024,12,DET,J.Bates,1,1,3,3,6,56.0
2024_12_DET_IND,2024,12,IND,M.Gay,2,2,0,0,6,29.0
2024_12_KC_CAR,2024,12,CAR,E.Pineiro,4,4,1,1,13,33.0
2024_12_KC_CAR,2024,12,KC,S.Shrader,3,3,3,3,12,41.0
2024_12_MIN_CHI,2024,12,CHI,C.Santos,2,3,1,1,7,49.0
2024_12_MIN_CHI,2024,12,MIN,J.Romo,3,3,3,3,12,40.0
2024_12_NE_MIA,2024,12,MIA,J.Sanders,2,2,4,4,10,51.0
2024_12_NE_MIA,2024,12,NE,J.Slye,0,1,1,1,1,
2024_12_PHI_LA,2024,12,LA,J.Karty,0,1,2,2,2,
2024_12_PHI_LA,2024,12,PHI,J.Elliott,3,3,4,4,13,31.0
2024_12_PIT_CLE,2024,12,CLE,D.Hopkins,1,1,1,1,4,34.0
2024_12_PIT_CLE,2024,12,PIT,C.Boswell,2,3,1,1,7,48.0
2024_12_SF_GB,2024,12,GB,B.McManus,1,1,5,5,8,51.0
2024_12_SF_GB,2024,12,SF,J.Moody,1,1,1,1,4,48.0
2024_12_TB_NYG,2024,12,NYG,G.Gano,0,0,1,1,1,
2024_12_TB_NYG,2024,12,TB,C.McLaughlin,1,1,3,4,6,23.0
2024_12_TEN_HOU,2024,12,HOU,K.Fairbairn,2,3,3,3,9,54.0
2024_12_TEN_HOU,2024,12,TEN,N.Folk,3,3,3,3,12,56.0
2024_13_ARI_MIN,2024,13,ARI,C.Ryland,5,6,1,1,16,40.0
2024_13_ARI_MIN,2024,13,MIN,J.Romo,3,4,2,2,11,55.0
2024_13_CHI_DET,2024,13,CHI,C.Santos,0,0,2,2,2,
2024_13_CHI_DET,2024,13,DET,J.Bates,3,4,2,2,11,48.0
2024_13_CLE_DEN,2024,13,CLE,D.Hopkins,1,2,3,3,6,45.0
2024_13_CLE_DEN,2024,13,DEN,W.Lutz,2,2,5,5,11,36.0
2024_13_HOU_JAX,2024,13,HOU,K.Fairbairn,3,3,2,2,11,53.0
2024_13_HOU_JAX,2024,13,JAX,C.Little,2,3,0,0,6,33.0
2024_13_IND_NE,2024,13,IND,M.Gay,1,1,2,2,5,25.0
2024_13_IND_NE,2024,13,NE,J.Slye,3,5,1,1,10,54.0
2024_13_LAC_ATL,2024,13,ATL,Y.Koo,2,3,1,1,7,41.0
2024_13_LAC_ATL,2024,13,LAC,C.Dicker,3,3,0,0,9,51.0
2024_13_LA_NO,2024,13,LA,J.Karty,0,0,3,3,3,
2024_13_LA_NO,2024,13,NO,B.Grupe,2,3,0,0,6,54.0
2024_13_LV_KC,2024,13,KC,M.Wright,4,5,1,1,13,42.0
2024_13_LV_KC,2024,13,LV,D.Carlson,1,4,2,2,5,27.0
2024_13_MIA_GB,2024,13,GB,B.McManus,3,3,3,3,12,46.0
2024_13_MIA_GB,2024,13,MIA,J.Sanders,1,1,0,0,3,33.0
2024_13_NYG_DAL,2024,13,DAL,B.Aubrey,2,2,3,3,9,33.0
2024_13_NYG_DAL,2024,13,NYG,G.Gano,2,2,2,2,8,47.0
2024_13_PHI_BAL,2024,13,BAL,J.Tucker,2,4,1,2,7,50.0
2024_13_PHI_BAL,2024,13,PHI,J.Elliott,1,1,3,3,6,35.0
2024_13_PIT_CIN,2024,13,CIN,E.McPherson,1,1,5,5,8,38.0
2024_13_PIT_CIN,2024,13,PIT,C.Boswell,3,4,5,5,14,50.0
2024_13_SEA_NYJ,2024,13,NYJ,A.Carlson,0,0,1,2,1,
2024_13_SEA_NYJ,2024,13,SEA,J.Myers,2,2,2,3,8,54.0
2024_13_SF_BUF,2024,13,BUF,T.Bass,0,1,5,5,5,
2024_13_SF_BUF,2024,13,SF,J.Moody,1,3,1,1,4,33.0
2024_13_TB_CAR,2024,13,CAR,E.Pineiro,3,5,2,2,11,47.0
2024_13_TB_CAR,2024,13,TB,C.McLaughlin,4,5,2,2,14,51.0
2024_13_TEN_WAS,2024,13,TEN,N.Folk,2,2,1,1,7,44.0
2024_13_TEN_WAS,2024,13,WAS,Z.Gonzalez,0,2,6,6,6,
2024_14_ATL_MIN,2024,14,ATL,Y.Koo,2,2,1,1,7,29.0
2024_14_ATL_MIN,2024,14,MIN,W.Reichard,0,1,6,6,6,
2024_14_BUF_LA,2024,14,BUF,T.Bass,0,0,6,6,6,
2024_14_BUF_LA,2024,14,LA,J.Karty,1,1,5,6,8,22.0
2024_14_CAR_PHI,2024,14,CAR,E.Pineiro,1,1,1,2,4,38.0
2024_14_CAR_PHI,2024,14,PHI,J.Elliott,0,1,2,2,2,
2024_14_CHI_SF,2024,14,CHI,C.Santos,0,0,1,1,1,
2024_14_CHI_SF,2024,14,SF,J.Moody,1,1,5,5,8,23.0
2024_14_CIN_DAL,2024,14,CIN,C.York,2,2,3,3,9,37.0
2024_14_CIN_DAL,2024,14,DAL,B.Aubrey,2,2,2,2,8,47.0
2024_14_CLE_PIT,2024,14,CLE,D.Hopkins,0,2,2,2,2,
2024_14_CLE_PIT,2024,14,PIT,C.Boswell,2,2,3,3,9,54.0
2024_14_GB_DET,2024,14,DET,J.Bates,2,2,4,4,10,43.0
2024_14_GB_DET,2024,14,GB,B.McManus,1,1,4,4,7,32.0
2024_14_JAX_TEN,2024,14,JAX,C.Little,1,1,1,1,4,23.0
2024_14_JAX_TEN,2024,14,TEN,N.Folk,2,2,0,0,6,46.0
2024_14_LAC_KC,2024,14,KC,M.Wright,4,4,1,1,13,50.0
2024_14_LAC_KC,2024,14,LAC,C.Dicker,1,1,2,2,5,37.0
2024_14_LV_TB,2024,14,LV,D.Carlson,2,2,1,1,7,27.0
2024_14_LV_TB,2024,14,TB,C.McLaughlin,0,0,4,4,4,
2024_14_NO_NYG,2024,14,NO,B.Grupe,0,2,2,2,2,
2024_14_NO_NYG,2024,14,NYG,G.Gano,1,2,0,0,3,43.0
2024_14_NYJ_MIA,2024,14,MIA,J.Sanders,4,4,0,1,12,57.0
2024_14_NYJ_MIA,2024,14,NYJ,A.Carlson,4,4,2,2,14,42.0
2024_14_SEA_ARI,2024,14,ARI,C.Ryland,1,2,1,1,4,28.0
2024_14_SEA_ARI,2024,14,SEA,J.Myers,3,3,3,3,12,36.0
2024_15_ATL_LV,2024,15,ATL,Y.Koo,2,3,1,1,7,48.0
2024_15_ATL_LV,2024,15,LV,D.Carlson,1,1,0,1,3,52.0
2024_15_BAL_NYG,2024,15,BAL,J.Tucker,0,0,5,5,5,
2024_15_BAL_NYG,2024,15,NYG,G.Gano,0,0,2,2,2,
2024_15_BUF_DET,2024,15,BUF,T.Bass,2,3,6,6,12,50.0
2024_15_BUF_DET,2024,15,DET,J.Bates,0,1,6,6,6,
2024_15_CHI_MIN,2024,15,CHI,C.Santos,2,2,0,0,6,39.0
2024_15_CHI_MIN,2024,15,MIN,W.Reichard,3,3,3,3,12,52.0
2024_15_CIN_TEN,2024,15,CIN,C.York,1,1,4,5,7,21.0
2024_15_CIN_TEN,2024,15,TEN,N.Folk,0,0,3,3,3,
2024_15_DAL_CAR,2024,15,CAR,E.Pineiro,0,0,2,2,2,
2024_15_DAL_CAR,2024,15,DAL,B.Aubrey,3,4,3,3,12,52.0
2024_15_GB_SEA,2024,15,GB,B.McManus,3,3,3,3,12,39.0
2024_15_GB_SEA,2024,15,SEA,J.Myers,2,2,1,1,7,48.0
2024_15_IND_DEN,2024,15,DEN,W.Lutz,1,1,4,4,7,44.0
2024_15_IND_DEN,2024,15,IND,M.Gay,2,2,1,1,7,49.0
2024_15_KC_CLE,2024,15,CLE,R.Patterson,0,0,1,1,1,
2024_15_KC_CLE,2024,15,KC,H.Butker,0,1,3,3,3,
2024_15_LA_SF,2024,15,LA,J.Karty,4,4,0,0,12,48.0
2024_15_LA_SF,2024,15,SF,J.Moody,2,2,0,0,6,53.0
2024_15_MIA_HOU,2024,15,HOU,K.Fairbairn,2,2,2,2,8,44.0
2024_15_MIA_HOU,2024,15,MIA,J.Sanders,2,2,0,1,6,55.0
2024_15_NE_ARI,2024,15,ARI,C.Ryland,3,3,3,3,12,49.0
2024_15_NE_ARI,2024,15,NE,J.Slye,1,2,2,2,5,50.0
2024_15_NYJ_JAX,2024,15,JAX,C.Little,4,4,1,1,13,43.0
2024_15_NYJ_JAX,2024,15,NYJ,A.Carlson,1,2,3,3,6,43.0
2024_15_PIT_PHI,2024,15,PHI,J.Elliott,2,2,3,3,9,41.0
2024_15_PIT_PHI,2024,15,PIT,C.Boswell,2,2,1,1,7,49.0
2024_15_TB_LAC,2024,15,LAC,C.Dicker,1,1,2,2,5,41.0
2024_15_TB_LAC,2024,15,TB,C.McLaughlin,4,4,4,4,16,43.0
2024_15_WAS_NO,2024,15,NO,B.Grupe,2,2,1,1,7,51.0
2024_15_WAS_NO,2024,15,WAS,G.Joseph,2,3,2,2,8,41.0
2024_16_ARI_CAR,2024,16,ARI,C.Ryland,3,3,3,3,12,58.0
2024_16_ARI_CAR,2024,16,CAR,E.Pineiro,1,1,3,4,6,29.0
2024_16_CLE_CIN,2024,16,CIN,C.York,1,2,3,3,6,59.0
2024_16_CLE_CIN,2024,16,CLE,D.Hopkins,0,0,0,1,0,
2024_16_DEN_LAC,2024,16,DEN,W.Lutz,2,2,3,3,9,55.0
2024_16_DEN_LAC,2024,16,LAC,C.Dicker,2,2,2,2,8,57.0
2024_16_DET_CHI,2024,16,CHI,C.Santos,1,1,2,2,5,30.0
2024_16_DET_CHI,2024,16,DET,J.Bates,2,3,4,4,10,34.0
2024_16_HOU_KC,2024,16,HOU,K.Fairbairn,2,2,1,2,7,38.0
2024_16_HOU_KC,2024,16,KC,H.Butker,2,2,3,3,9,44.0
2024_16_JAX_LV,2024,16,JAX,C.Little,0,0,2,2,2,
2024_16_JAX_LV,2024,16,LV,D.Carlson,2,3,1,1,7,49.0
2024_16_LA_NYJ,2024,16,LA,J.Karty,2,2,1,2,7,45.0
2024_16_LA_NYJ,2024,16,NYJ,A.Carlson,1,2,0,1,3,21.0
2024_16_MIN_SEA,2024,16,MIN,W.Reichard,2,2,3,3,9,52.0
2024_16_MIN_SEA,2024,16,SEA,J.Myers,1,2,3,3,6,43.0
2024_16_NE_BUF,2024,16,BUF,T.Bass,1,1,3,3,6,50.0
2024_16_NE_BUF,2024,16,NE,J.Slye,0,0,3,3,3,
2024_16_NO_GB,2024,16,GB,B.McManus,2,2,4,4,10,55.0
2024_16_NYG_ATL,2024,16,ATL,R.Patterson,2,3,4,4,10,52.0
2024_16_NYG_ATL,2024,16,NYG,G.Gano,0,0,1,1,1,
2024_16_PHI_WAS,2024,16,PHI,J.Elliott,4,5,3,3,15,50.0
2024_16_PHI_WAS,2024,16,WAS,Z.Gonzalez,0,0,4,4,4,
2024_16_PIT_BAL,2024,16,BAL,J.Tucker,2,2,4,4,10,51.0
2024_16_PIT_BAL,2024,16,PIT,C.Boswell,1,1,2,2,5,51.0
2024_16_SF_MIA,2024,16,MIA,J.Sanders,5,5,2,2,17,54.0
2024_16_SF_MIA,2024,16,SF,J.Moody,1,2,2,2,5,21.0
2024_16_TB_DAL,2024,16,DAL,B.Aubrey,4,4,2,2,14,58.0
2024_16_TB_DAL,2024,16,TB,C.McLaughlin,1,1,3,3,6,45.0
2024_16_TEN_IND,2024,16,IND,M.Gay,1,2,5,5,8,31.0
2024_16_TEN_IND,2024,16,TEN,B.Narveson,0,1,2,2,2,
2024_17_ARI_LA,2024,17,ARI,C.Ryland,1,1,0,1,3,28.0
2024_17_ARI_LA,2024,17,LA,J.Karty,2,2,1,1,7,53.0
2024_17_ATL_WAS,2024,17,ATL,R.Patterson,1,2,3,3,6,39.0
2024_17_ATL_WAS,2024,17,WAS,Z.Gonzalez,1,1,3,3,6,31.0
2024_17_BAL_HOU,2024,17,BAL,J.Tucker,1,1,4,4,7,52.0
2024_17_CAR_TB,2024,17,CAR,E.Pineiro,0,1,2,2,2,
2024_17_CAR_TB,2024,17,TB,C.McLaughlin,2,2,6,6,12,34.0
2024_17_DAL_PHI,2024,17,DAL,B.Aubrey,0,1,1,1,1,
2024_17_DAL_PHI,2024,17,PHI,J.Elliott,2,2,5,5,11,31.0
2024_17_DEN_CIN,2024,17,CIN,C.York,1,2,3,3,6,22.0
2024_17_DEN_CIN,2024,17,DEN,W.Lutz,1,1,3,3,6,30.0
2024_17_DET_SF,2024,17,DET,J.Bates,2,2,2,4,8,57.0
2024_17_DET_SF,2024,17,SF,J.Moody,0,2,4,5,4,
2024_17_GB_MIN,2024,17,GB,B.McManus,1,1,2,2,5,22.0
2024_17_GB_MIN,2024,17,MIN,W.Reichard,2,4,3,3,9,50.0
2024_17_IND_NYG,2024,17,IND,M.Gay,2,3,3,3,9,32.0
2024_17_IND_NYG,2024,17,NYG,G.Gano,1,1,6,6,9,30.0
2024_17_KC_PIT,2024,17,KC,H.Butker,1,1,2,3,5,32.0
2024_17_KC_PIT,2024,17,PIT,C.Boswell,1,1,1,1,4,36.0
2024_17_LAC_NE,2024,17,LAC,C.Dicker,4,4,4,4,16,41.0
2024_17_LAC_NE,2024,17,NE,J.Slye,0,0,1,1,1,
2024_17_LV_NO,2024,17,LV,D.Carlson,4,4,1,2,13,54.0
2024_17_LV_NO,2024,17,NO,B.Grupe,1,1,1,1,4,34.0
2024_17_MIA_CLE,2024,17,CLE,D.Hopkins,1,1,0,0,3,25.0
2024_17_MIA_CLE,2024,17,MIA,J.Sanders,2,2,2,2,8,54.0
2024_17_NYJ_BUF,2024,17,BUF,T.Bass,1,1,5,5,8,39.0
2024_17_SEA_CHI,2024,17,CHI,C.Santos,1,1,0,0,3,42.0
2024_17_SEA_CHI,2024,17,SEA,J.Myers,2,2,0,0,6,50.0
2024_17_TEN_JAX,2024,17,JAX,C.Little,2,2,2,2,8,48.0
2024_17_TEN_JAX,2024,17,TEN,M.Wright,2,2,1,1,7,39.0
2024_18_BUF_NE,2024,18,BUF,T.Bass,1,1,1,2,4,49.0
2024_18_BUF_NE,2024,18,NE,J.Slye,3,3,2,2,11,50.0
2024_18_CAR_ATL,2024,18,ATL,R.Patterson,1,2,5,5,8,31.0
2024_18_CAR_ATL,2024,18,CAR,E.Pineiro,1,1,5,5,8,35.0
2024_18_CHI_GB,2024,18,CHI,C.Santos,1,1,3,3,6,51.0
2024_18_CHI_GB,2024,18,GB,B.McManus,3,3,1,1,10,55.0
2024_18_CIN_PIT,2024,18,CIN,C.York,4,4,1,1,13,48.0
2024_18_CIN_PIT,2024,18,PIT,C.Boswell,1,1,2,2,5,54.0
2024_18_CLE_BAL,2024,18,BAL,J.Tucker,0,0,5,5,5,
2024_18_CLE_BAL,2024,18,CLE,D.Hopkins,1,1,1,1,4,23.0
2024_18_HOU_TEN,2024,18,HOU,K.Fairbairn,1,1,2,3,5,27.0
2024_18_HOU_TEN,2024,18,TEN,M.Wright,2,2,0,0,6,38.0
2024_18_JAX_IND,2024,18,IND,M.Gay,4,5,2,2,14,49.0
2024_18_JAX_IND,2024,18,JAX,C.Little,3,3,2,2,11,53.0
2024_18_KC_DEN,2024,18,DEN,W.Lutz,1,1,5,5,8,33.0
2024_18_KC_DEN,2024,18,KC,H.Butker,0,1,0,0,0,
2024_18_LAC_LV,2024,18,LAC,C.Dicker,4,5,2,2,14,49.0
2024_18_LAC_LV,2024,18,LV,D.Carlson,2,2,2,2,8,47.0
2024_18_MIA_NYJ,2024,18,MIA,J.Sanders,2,2,2,2,8,28.0
2024_18_MIA_NYJ,2024,18,NYJ,G.Joseph,1,1,3,3,6,20.0
2024_18_MIN_DET,2024,18,DET,J.Bates,1,1,4,4,7,48.0
2024_18_MIN_DET,2024,18,MIN,W.Reichard,3,4,0,0,9,51.0
2024_18_NO_TB,2024,18,NO,B.Grupe,4,4,1,1,13,49.0
2024_18_NO_TB,2024,18,TB,C.McLaughlin,2,2,3,3,9,52.0
2024_18_NYG_PHI,2024,18,NYG,G.Gano,2,2,1,1,7,53.0
2024_18_NYG_PHI,2024,18,PHI,J.Elliott,2,3,2,2,8,32.0
2024_18_SEA_LA,2024,18,LA,J.Karty,4,4,1,1,13,58.0
2024_18_SEA_LA,2024,18,SEA,J.Myers,1,1,3,3,6,56.0
2024_18_SF_ARI,2024,18,ARI,C.Ryland,2,2,5,5,11,51.0
2024_18_SF_ARI,2024,18,SF,J.Moody,1,2,3,3,6,51.0
2024_18_WAS_DAL,2024,18,DAL,B.Aubrey,4,4,1,1,13,41.0
2024_18_WAS_DAL,2024,18,WAS,Z.Gonzalez,1,1,2,2,5,47.0
2025_01_ARI_NO,2025,1,ARI,C.Ryland,2,3,2,2,8,50.0
2025_01_ARI_NO,2025,1,NO,B.Grupe,2,3,1,1,7,36.0
2025_01_BAL_BUF,2025,1,BAL,T.Loop,2,2,4,5,10,52.0
2025_01_BAL_BUF,2025,1,BUF,M.Prater,3,3,2,2,11,43.0
2025_01_CAR_JAX,2025,1,CAR,R.Fitzgerald,1,1,1,1,4,48.0
2025_01_CAR_JAX,2025,1,JAX,C.Little,4,4,2,2,14,47.0
2025_01_CIN_CLE,2025,1,CIN,E.McPherson,1,1,2,2,5,35.0
2025_01_CIN_CLE,2025,1,CLE,A.Szmyt,1,2,1,2,4,45.0
2025_01_DAL_PHI,2025,1,DAL,B.Aubrey,2,2,2,2,8,53.0
2025_01_DAL_PHI,2025,1,PHI,J.Elliott,1,1,3,3,6,58.0
2025_01_DET_GB,2025,1,DET,J.Bates,2,2,1,1,7,30.0
2025_01_DET_GB,2025,1,GB,B.McManus,2,2,3,3,9,38.0
2025_01_HOU_LA,2025,1,HOU,K.Fairbairn,3,3,0,0,9,53.0
2025_01_HOU_LA,2025,1,LA,J.Karty,0,0,2,2,2,
2025_01_KC_LAC,2025,1,KC,H.Butker,3,3,0,1,9,59.0
2025_01_KC_LAC,2025,1,LAC,C.Dicker,2,2,3,3,9,39.0
2025_01_LV_NE,2025,1,LV,D.Carlson,2,3,2,2,8,51.0
2025_01_LV_NE,2025,1,NE,A.Borregales,2,3,1,1,7,44.0
2025_01_MIA_IND,2025,1,IND,S.Shrader,4,4,3,3,15,48.0
